campaign	source_path	line	event_class	matched_token	source_evidence	ownership_unit	review_status
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2194	construction-or-allocation	CreateTexture	m_scratchColorTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2195	construction-or-allocation	CreateView	m_scratchColorTextureView = m_scratchColorTexture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2211	construction-or-allocation	CreateTexture	m_msaaColorTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2212	construction-or-allocation	CreateView	m_msaaColorTextureView = m_msaaColorTexture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2228	construction-or-allocation	CreateTexture	m_msaaDepthStencilTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2229	construction-or-allocation	CreateView	m_msaaDepthStencilTextureView = m_msaaDepthStencilTexture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2247	construction-or-allocation	CreateTexture	m_dstColorTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2256	construction-or-allocation	CreateView	m_dstColorTextureView = dstColorTexture().CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2289	construction-or-allocation	new	return rcp(new RenderTargetWebGPU(m_device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2313	construction-or-allocation	CreateTexture	m_device.CreateTexture(&textureDesc));	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2327	construction-or-allocation	Make	return rive::ore::ContextWGPU::Make(m_device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2345	mapping-or-host-visibility	mappedOnceAtInitialization	bool mappedOnceAtInitialization =	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2347	mapping-or-host-visibility	mappedOnceAtInitialization	RenderBufferFlags::mappedOnceAtInitialization);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2348	mapping-or-host-visibility	mappedOnceAtInitialization	int bufferCount = mappedOnceAtInitialization ? 1 : gpu::kBufferRingSize;	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2355	mapping-or-host-visibility	mappedAtCreation	.mappedAtCreation = mappedOnceAtInitialization,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2355	mapping-or-host-visibility	mappedOnceAtInitialization	.mappedAtCreation = mappedOnceAtInitialization,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2357	mapping-or-host-visibility	mappedOnceAtInitialization	if (!mappedOnceAtInitialization)	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2363	construction-or-allocation	CreateBuffer	m_buffers[i] = device.CreateBuffer(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2367	synchronization-or-submission	submittedBuffer	wgpu::Buffer submittedBuffer() const	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2377	failure-or-loss	assert	assert(m_buffers[m_submittedBufferIdx] != nullptr);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2379	mapping-or-host-visibility	mappedOnceAtInitialization	RenderBufferFlags::mappedOnceAtInitialization))	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2387	construction-or-allocation	new	m_stagingBuffer.reset(new uint8_t[sizeInBytes()]);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2387	destruction-or-release	reset	m_stagingBuffer.reset(new uint8_t[sizeInBytes()]);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2396	mapping-or-host-visibility	mappedOnceAtInitialization	RenderBufferFlags::mappedOnceAtInitialization))	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2398	mapping-or-host-visibility	Unmap	m_buffers[m_submittedBufferIdx].Unmap();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2463	construction-or-allocation	CreateBindGroupLayout	m_perDrawBindGroupLayout = device.CreateBindGroupLayout(&bindingsDesc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2477	construction-or-allocation	CreatePipelineLayout	device.CreatePipelineLayout(&pipelineLayoutDesc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2513	construction-or-allocation	CreateRenderPipeline	m_renderPipeline = device.CreateRenderPipeline(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2530	construction-or-allocation	CreateCommandEncoder	wgpu::CommandEncoder mipEncoder = m_device.CreateCommandEncoder();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2539	construction-or-allocation	make_unique	std::make_unique<BlitTextureAsDrawPipeline>(this);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2547	construction-or-allocation	CreateView	wgpu::TextureView dstView, srcView = texture.CreateView(&textureViewDesc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2553	construction-or-allocation	CreateView	dstView = texture.CreateView(&textureViewDesc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2588	construction-or-allocation	CreateBindGroup	wgpu::BindGroup bindings = m_device.CreateBindGroup(&bindGroupDesc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2597	synchronization-or-submission	Finish	wgpu::CommandBuffer commands = mipEncoder.Finish();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2598	synchronization-or-submission	Submit	m_queue.Submit(1, &commands);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2620	failure-or-loss	assert	assert(blockWidth == 1 && blockHeight == 1);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2634	failure-or-loss	assert	assert(!"unsupported ASTC block footprint");	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2652	failure-or-loss	assert	assert(!"unsupported format");	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2656	failure-or-loss	assert	assert(!(generateRemainingMips && isCompressed) &&	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2679	construction-or-allocation	CreateTexture	wgpu::Texture texture = m_device.CreateTexture(&textureDesc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2715	construction-or-allocation	Make	static std::unique_ptr<BufferWebGPU> Make(wgpu::Device device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2720	construction-or-allocation	make_unique	return std::make_unique<BufferWebGPU>(device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2741	construction-or-allocation	CreateBuffer	m_buffers[i] = device.CreateBuffer(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2745	synchronization-or-submission	submittedBuffer	wgpu::Buffer submittedBuffer() const	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2747	synchronization-or-submission	submittedBufferIdx	return m_buffers[submittedBufferIdx()];	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2751	mapping-or-host-visibility	mapSizeInBytes	void* onMapBuffer(int bufferIdx, size_t mapSizeInBytes) override	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2756	mapping-or-host-visibility	mapSizeInBytes	void onUnmapAndSubmitBuffer(int bufferIdx, size_t mapSizeInBytes) override	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2761	mapping-or-host-visibility	mapSizeInBytes	mapSizeInBytes);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2811	construction-or-allocation	CreateTexture	m_texture = device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2812	construction-or-allocation	CreateView	m_textureView = m_texture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2829	synchronization-or-submission	submittedBuffer	.buffer = submittedBuffer(),	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2855	failure-or-loss	assert	assert(capacityInBytes % 256 == 0);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2856	construction-or-allocation	make_unique	return std::make_unique<BufferWebGPU>(m_device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2868	construction-or-allocation	make_unique	return std::make_unique<StorageTextureBufferWebGPU>(m_device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2875	construction-or-allocation	make_unique	return std::make_unique<BufferWebGPU>(m_device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2885	construction-or-allocation	make_unique	return std::make_unique<BufferWebGPU>(m_device,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2904	construction-or-allocation	CreateTexture	m_gradientTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2905	construction-or-allocation	CreateView	m_gradientTextureView = m_gradientTexture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2921	construction-or-allocation	CreateTexture	m_tessVertexTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2922	construction-or-allocation	CreateView	m_tessVertexTextureView = m_tessVertexTexture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2938	construction-or-allocation	CreateTexture	m_featherAtlasTexture = m_device.CreateTexture(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2939	construction-or-allocation	CreateView	m_featherAtlasTextureView = m_featherAtlasTexture.CreateView();	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2960	thread-or-lock	atomicPLSColorBuffer	wgpu::Buffer RenderContextWebGPUImpl::atomicPLSColorBuffer()	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2965	construction-or-allocation	CreateBuffer	m_atomicPLSColorBuffer = m_device.CreateBuffer(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2970	thread-or-lock	atomicPLSClipBuffer	wgpu::Buffer RenderContextWebGPUImpl::atomicPLSClipBuffer()	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2975	construction-or-allocation	CreateBuffer	m_atomicPLSClipBuffer = m_device.CreateBuffer(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2980	thread-or-lock	atomicPLSCoverageBuffer	wgpu::Buffer RenderContextWebGPUImpl::atomicPLSCoverageBuffer()	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	2985	construction-or-allocation	CreateBuffer	m_atomicPLSCoverageBuffer = m_device.CreateBuffer(&desc);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3206	failure-or-loss	assert	assert(attrs.size() == 1 + IMAGE_ATTRIB_COUNT);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3241	failure-or-loss	assert	assert(attrs.size() == 2 + IMAGE_ATTRIB_COUNT);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3289	failure-or-loss	assert	assert(colorAttachments.size() == COLOR_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3303	failure-or-loss	assert	assert(colorAttachments.size() == CLIP_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3310	failure-or-loss	assert	assert(colorAttachments.size() == SCRATCH_COLOR_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3317	failure-or-loss	assert	assert(colorAttachments.size() == COVERAGE_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3526	construction-or-allocation	Acquire	return wgpu::RenderPipeline::Acquire(	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3540	destruction-or-release	~DrawRenderPass(	virtual ~DrawRenderPass() { end(); }	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3547	synchronization-or-submission	barrier	virtual void barrier(const gpu::DrawBatch&) = 0;	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3561	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3584	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& m_desc;	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3598	synchronization-or-submission	FlushDescriptor	const FlushDescriptor& desc,	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3617	failure-or-loss	assert	assert(plsAttachments.size() == COLOR_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3639	failure-or-loss	assert	assert(inputAttachments.size() == COLOR_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
webgpu	renderer/src/webgpu/render_context_webgpu_impl.cpp	3650	failure-or-loss	assert	assert(plsAttachments.size() == CLIP_PLANE_IDX);	webgpu:renderer:render_context_webgpu_impl	review-required
